file_name,sentiment category,sentiment degree,intention detection,offensiveness detection,metaphor occurrence,metaphor category,target domain,source domain,target modality,source modality
image_1530.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1531.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1532.jpg,4(sorrow),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1533.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1534.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1535.jpg,1(happiness),2(moderately),4(offensive),2(moderately),0,,,,,
image_1536.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1537.jpg,2(love),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1538.jpg,2(love),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1539.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1540.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1541.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1542.jpg,3(anger),2(moderately),2(expressive),1(slightly),0,,,,,
image_1543.jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1544.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1545.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1546.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1547.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1548.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1549.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1550.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,complementary,boy,monday morning,complementary,text
image_1551.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1552.jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1553.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1554.jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1555.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1556.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1557.jpg,7(surprise),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_1558.jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1559.jpg,4(sorrow),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_1560.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1561.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1562.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1563.jpg,4(sorrow),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1564.jpg,3(anger),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1565.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),1,complementary,your dog,human,text,image
image_1566.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1567.jpg,1(happiness),2(moderately),4(offensive),2(moderately),0,,,,,
image_1568.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1569.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1570.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1571.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1572.jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1573.jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1574.jpg,6(hate),2(moderately),1(interactive),0(non-offensive),0,,,,,
image_1575.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1576.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1577.jpg,3(anger),2(moderately),1(interactive),0(non-offensive),0,,,,,
image_1578.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1579.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1580.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1581.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),1,complementary,Hagrid;Dragons;not revealing Hogwarts secrets,man;woman;woman,text,image
image_1582.jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1583.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1584.jpg,3(anger),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1585.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),1,complementary,idiots,classmates,text,image
image_1586.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1587.jpg,6(hate),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1588.jpg,1(happiness),3(very),4(offensive),0(non-offensive),0,,,,,
image_1589.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,text dominant,lie,life,text,text
image_1590.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1591.jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1592.jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_1593.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1594.jpg,7(surprise),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1595.jpg,7(surprise),3(very),3(entertaining),0(non-offensive),0,,,,,
image_1596.jpg,3(anger),2(moderately),1(interactive),0(non-offensive),0,,,,,
image_1597.jpg,5(fear),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1598.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1599.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1600.jpg,6(hate),2(moderately),2(expressive),1(slightly),0,,,,,
image_1601.jpg,6(hate),2(moderately),4(offensive),1(slightly),0,,,,,
image_1602.jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_1603.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1604.jpg,7(surprise),2(moderately),3(entertaining),0(non-offensive),1,complementary,a pair of socks,man,text,image
image_1605.jpg,7(surprise),3(very),3(entertaining),0(non-offensive),0,,,,,
image_1606.jpg,7(surprise),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1607.jpg,7(surprise),3(very),3(entertaining),0(non-offensive),0,,,,,
image_1608.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1609.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),1,complementary,man,hot dog,complementary,image
image_1610.jpg,6(hate),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_1611.jpg,7(surprise),1(slightly),1(interactive),1(slightly),0,,,,,
image_1612.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1613.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1614.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1615.jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1616.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1617.jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_1618.jpg,6(hate),1(slightly),1(interactive),1(slightly),0,,,,,
image_1619.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1620.jpg,2(love),1(slightly),3(entertaining),1(slightly),0,,,,,
image_1621.jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1622.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1623.jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1624.jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1625.jpg,6(hate),2(moderately),3(entertaining),0(non-offensive),1,complementary,less,wine,text,image
image_1626.jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1627.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1628.jpg,4(sorrow),3(very),2(expressive),0(non-offensive),0,,,,,
image_1629.jpg,4(sorrow),1(slightly),2(expressive),1(slightly),0,,,,,
image_1630.jpg,1(happiness),2(moderately),3(entertaining),1(slightly),1,complementary,rabbit,Steve Harvey,image,complementary
image_1631.jpg,2(love),2(moderately),1(interactive),1(slightly),0,,,,,
image_1632.jpg,1(happiness),2(moderately),2(expressive),1(slightly),0,,,,,
image_1633.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1634.jpg,3(anger),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1635.jpg,7(surprise),1(slightly),3(entertaining),1(slightly),0,,,,,
image_1636.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1637.jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_1638.jpg,6(hate),2(moderately),2(expressive),2(moderately),0,,,,,
image_1639.jpg,1(happiness),2(moderately),3(entertaining),1(slightly),0,,,,,
image_1640.jpg,2(love),2(moderately),2(expressive),0(non-offensive),1,text dominant,genital,fastball,text,text
image_1641.jpg,4(sorrow),2(moderately),4(offensive),1(slightly),0,,,,,
image_1642.jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,
image_1643.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1644.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1645.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,text dominant,reason,Steve Harvey,text,text
image_1646.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_1647.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1648.jpg,7(surprise),2(moderately),4(offensive),1(slightly),0,,,,,
image_1649.jpg,2(love),1(slightly),4(offensive),1(slightly),0,,,,,
image_1650.jpg,7(surprise),1(slightly),4(offensive),2(moderately),0,,,,,
image_1651.jpg,6(hate),2(moderately),4(offensive),1(slightly),0,,,,,
image_1652.jpg,6(hate),2(moderately),2(expressive),1(slightly),0,,,,,
image_1653.jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1654.jpg,6(hate),2(moderately),1(interactive),1(slightly),0,,,,,
image_1655.jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,
image_1656.jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1657.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,dog,text,image
image_1658.jpg,3(anger),2(moderately),2(expressive),1(slightly),1,text dominant,disaster,Hillary's memes,text,text
image_1659.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_1660.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1661.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1662.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1663.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1664.jpg,5(fear),2(moderately),2(expressive),1(slightly),1,text dominant,hell,guilty,text,text
image_1665.jpg,5(fear),3(very),2(expressive),0(non-offensive),0,,,,,
image_1666.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1667.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1668.jpg,7(surprise),1(slightly),4(offensive),1(slightly),0,,,,,
image_1669.jpg,5(fear),2(moderately),4(offensive),1(slightly),0,,,,,
image_1670.jpg,5(fear),1(slightly),4(offensive),1(slightly),1,image dominant,lion,Donald Trump,image,image
image_1671.jpg,6(hate),2(moderately),1(interactive),1(slightly),0,,,,,
image_1672.jpg,6(hate),2(moderately),4(offensive),2(moderately),1,text dominant,trash,Hillary,text,text
image_1673.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1674.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1675.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1676.jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1677.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1678.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1679.jpg,3(anger),1(slightly),2(expressive),1(slightly),0,,,,,
image_1680.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_1681.jpg,1(happiness),2(moderately),4(offensive),0(non-offensive),0,,,,,
image_1682.jpg,1(happiness),2(moderately),4(offensive),2(moderately),1,text dominant,dank meme,Hillary Clinton's life,text,text
image_1683.jpg,3(anger),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1684.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1685.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1686.jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1687.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1688.jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1689.jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),1,image dominant,puppet,Donald Trump,image,image
image_1690.jpg,5(fear),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1691.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1692.jpg,6(hate),3(very),2(expressive),0(non-offensive),0,,,,,
image_1693.jpg,7(surprise),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1694.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1695.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1696.jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1697.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1698.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1699.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1700.jpg,7(surprise),1(slightly),4(offensive),1(slightly),0,,,,,
image_1701.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1702.jpg,5(fear),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1703.jpg,7(surprise),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1704.jpg,5(fear),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1705.jpg,7(surprise),1(slightly),1(interactive),1(slightly),0,,,,,
image_1706.jpg,7(surprise),1(slightly),4(offensive),3(very),0,,,,,
image_1707.jpg,1(happiness),1(slightly),2(expressive),1(slightly),0,,,,,
image_1708.jpg,3(anger),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1709.jpg,7(surprise),1(slightly),2(expressive),1(slightly),0,,,,,
image_1710.jpg,7(surprise),1(slightly),3(entertaining),1(slightly),0,,,,,
image_1711.jpg,1(happiness),1(slightly),2(expressive),1(slightly),0,,,,,
image_1712.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_1713.jpg,3(anger),2(moderately),4(offensive),1(slightly),0,,,,,
image_1714.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1715.jpg,1(happiness),1(slightly),3(entertaining),1(slightly),0,,,,,
image_1716.jpg,1(happiness),1(slightly),4(offensive),3(very),0,,,,,
image_1717.jpg,7(surprise),1(slightly),3(entertaining),1(slightly),0,,,,,
image_1718.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_1719.jpg,1(happiness),1(slightly),1(interactive),1(slightly),0,,,,,
image_1720.jpg,7(surprise),1(slightly),1(interactive),1(slightly),0,,,,,
image_1721.jpg,4(sorrow),2(moderately),4(offensive),0(non-offensive),0,,,,,
image_1722.jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1723.jpg,2(love),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1724.jpg,7(surprise),2(moderately),3(entertaining),1(slightly),0,,,,,
image_1725.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1726.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_1727.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_1728.jpg,1(happiness),1(slightly),4(offensive),3(very),0,,,,,
image_1729.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1730.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1731.jpg,2(love),1(slightly),4(offensive),1(slightly),0,,,,,
image_1732.jpg,3(anger),3(very),2(expressive),0(non-offensive),0,,,,,
image_1733.jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),1,image dominant,Nazi,kid,complementary,image
image_1734.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1735.jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1736.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1737.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1738.jpg,3(anger),2(moderately),4(offensive),0(non-offensive),0,,,,,
image_1739.jpg,7(surprise),2(moderately),4(offensive),1(slightly),0,,,,,
image_1740.jpg,1(happiness),1(slightly),4(offensive),1(slightly),1,image dominant,Nazi,kid,complementary,image
image_1741.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1742.jpg,1(happiness),1(slightly),1(interactive),1(slightly),0,,,,,
image_1743.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_1744.jpg,3(anger),1(slightly),4(offensive),3(very),0,,,,,
image_1745.jpg,3(anger),2(moderately),2(expressive),1(slightly),0,,,,,
image_1746.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1747.jpg,7(surprise),1(slightly),4(offensive),1(slightly),1,text dominant,Hilter,Trump,text,text
image_1748.jpg,7(surprise),1(slightly),4(offensive),1(slightly),1,text dominant,Hilter,Trump,text,text
image_1749.jpg,4(sorrow),2(moderately),4(offensive),1(slightly),0,,,,,
image_1750.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1751.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1752.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1753.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1754.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1755.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,man,text,image
image_1756.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1757.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1758.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1759.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1760.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1761.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1762.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,diet,bamboo,text,image
image_1763.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1764.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1765.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1766.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1767.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1768.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1769.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1770.jpg,3(anger),2(moderately),2(expressive),2(moderately),0,,,,,
image_1771.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1772.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1773.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1774.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1775.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1776.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1777.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1778.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1779.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,Jim Carrey;Sonic movie,bird;man,text,image
image_1780.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1781.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1782.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1783.jpg,5(fear),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1784.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1785.jpg,5(fear),3(very),2(expressive),1(slightly),1,image dominant,goose,tent,image,image
image_1786.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1787.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1788.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1789.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1790.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1791.jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1792.jpg,3(anger),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1793.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1794.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1795.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1796.jpg,1(happiness),3(very),2(expressive),0(non-offensive),0,,,,,
image_1797.jpg,1(happiness),3(very),2(expressive),0(non-offensive),0,,,,,
image_1798.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1799.jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1800.jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_1801.jpg,3(anger),2(moderately),4(offensive),1(slightly),0,,,,,
image_1802.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1803.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1804.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1805.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1806.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1807.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1808.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1809.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1810.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1811.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1812.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1813.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1814.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1815.jpg,2(love),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1816.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1817.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1818.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1819.jpg,5(fear),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_1820.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1821.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1822.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1823.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1824.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1825.jpg,3(anger),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1826.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1827.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1828.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1829.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1830.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,text dominant,lie,cake,text,text
image_1831.jpg,6(hate),2(moderately),4(offensive),1(slightly),0,,,,,
image_1832.jpg,6(hate),2(moderately),4(offensive),2(moderately),0,,,,,
image_1833.jpg,6(hate),2(moderately),4(offensive),1(slightly),0,,,,,
image_1834.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1835.jpg,6(hate),2(moderately),4(offensive),0(non-offensive),0,,,,,
image_1836.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1837.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),1,complementary,world,volcano,text,image
image_1838.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),1,image dominant,man;woman,Donald Trump;Kim Jong-un,image,image
image_1839.jpg,1(happiness),1(slightly),3(entertaining),1(slightly),0,,,,,
image_1840.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1841.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1842.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1843.jpg,5(fear),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_1844.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1845.jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1846.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1847.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1848.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_1849.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,Kim Jong-un,marshmallow,text,text
image_1850.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1851.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1852.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1854.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_1855.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1856.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1857.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_1858.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
